High Demand (New Haven),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Fresno),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Atlanta),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Miami),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost
0,71,12,0,100,0,0,38,8,329069,1,1,1,1,4767,472,1,1,2,1,3,1744,847,2592,,0,71,12,0,100,0,0,38,8,329069,1,1,1,1,4767,472,1,1,3,0,3,4888,255,5143,,0,71,0,0,0,38,8,329069,1,1,1,1,100,4767,472,1,1,1,1,1,3,324,147,2329,2800,,0,84,8,0,100,0,0,32,8,395697,1,1,1,1,3013,535,1,1,2,1,3,1907,961,2868,,0,84,8,0,100,0,0,32,8,395697,1,1,1,1,3013,535,1,1,4,0,4,5532,290,5822,,0,84,0,0,0,32,8,395697,1,1,1,1,100,3013,535,1,1,1,1,1,2,318,71,2641,3030,,0,77,10,0,100,0,0,422,10,262383,1,1,1,1,3890,503,1,1,2,1,2,1841,904,2745,,0,77,10,0,100,0,0,422,10,262383,1,1,1,1,3890,503,1,1,2,0,3,5213,272,5485,,0,77,0,0,0,422,10,262383,1,1,1,1,100,3890,503,1,1,0,1,1,2,268,682,2485,3435,,0,71,12,0,100,0,0,437,8,329069,1,1,1,1,4767,472,1,1,2,1,3,1770,847,2617,,0,71,12,0,100,0,0,437,8,329069,1,1,1,1,4767,472,1,1,3,0,3,4892,255,5148,,0,71,0,0,0,437,8,329069,1,1,1,1,100,4767,472,1,1,0,1,1,2,307,764,2329,3400
0,83,9,0,100,0,0,32,11,260838,1,1,1,1,4004,220,1,1,2,1,2,837,395,1233,,0,83,9,0,100,0,0,32,11,260838,1,1,1,1,4004,220,1,1,4,0,4,2285,119,2404,,0,83,0,0,0,32,11,260838,1,1,1,1,100,4004,220,1,1,1,1,1,3,116,48,1087,1250,,0,83,12,0,100,0,0,32,10,314350,1,1,1,1,2264,517,1,1,2,1,3,1816,929,2745,,0,83,12,0,100,0,0,32,10,314350,1,1,1,1,2264,517,1,1,3,0,4,5345,280,5625,,0,83,0,0,0,32,10,314350,1,1,1,1,100,2264,517,1,1,1,1,1,3,367,81,2554,3002,,0,73,10,0,100,0,0,445,10,287594,1,1,1,1,3134,369,1,1,2,1,3,1353,662,2015,,0,73,10,0,100,0,0,445,10,287594,1,1,1,1,3134,369,1,1,3,0,4,3819,200,4019,,0,73,0,0,0,445,10,287594,1,1,1,1,100,3134,369,1,1,0,2,1,3,213,584,1820,2617,,0,83,9,0,100,0,0,371,11,260838,1,1,1,1,4004,220,1,1,2,1,3,853,395,1249,,0,83,9,0,100,0,0,371,11,260838,1,1,1,1,4004,220,1,1,3,0,4,2288,119,2407,,0,83,0,0,0,371,11,260838,1,1,1,1,100,4004,220,1,1,0,1,1,2,112,262,1087,1462
0,87,10,0,100,0,0,31,11,276529,1,1,1,1,4897,484,1,1,2,1,2,1754,869,2624,,0,87,10,0,100,0,0,31,11,276529,1,1,1,1,4897,484,1,1,3,0,3,5010,262,5272,,0,87,0,0,0,31,11,276529,1,1,1,1,100,4897,484,1,1,1,1,1,3,335,136,2390,2860,,0,82,9,0,100,0,0,33,9,377228,1,1,1,1,4690,551,1,1,2,1,3,1998,990,2987,,0,82,9,0,100,0,0,33,9,377228,1,1,1,1,4690,551,1,1,4,0,4,5703,298,6001,,0,82,0,0,0,33,9,377228,1,1,1,1,100,4690,551,1,1,1,1,1,2,336,75,2720,3131,,0,75,13,0,100,0,0,437,8,226879,1,1,1,1,4793,317,1,1,2,1,3,1266,570,1836,,0,75,13,0,100,0,0,437,8,226879,1,1,1,1,4793,317,1,1,3,0,3,3305,172,3477,,0,75,0,0,0,437,8,226879,1,1,1,1,100,4793,317,1,1,0,2,1,3,161,440,1567,2168,,0,87,10,0,100,0,0,354,11,276529,1,1,1,1,4897,484,1,1,2,1,3,1774,869,2643,,0,87,10,0,100,0,0,354,11,276529,1,1,1,1,4897,484,1,1,2,0,3,5013,262,5275,,0,87,0,0,0,354,11,276529,1,1,1,1,100,4897,484,1,1,0,1,1,2,326,750,2390,3466
0,87,11,0,100,0,0,31,10,270920,1,1,1,1,4052,306,1,1,2,1,2,1141,549,1691,,0,87,11,0,100,0,0,31,10,270920,1,1,1,1,4052,306,1,1,4,0,4,3172,166,3337,,0,87,0,0,0,31,10,270920,1,1,1,1,100,4052,306,1,1,1,1,1,3,157,67,1510,1734,,0,77,12,0,100,0,0,35,9,358404,1,1,1,1,2080,434,1,1,2,1,3,1529,779,2308,,0,77,12,0,100,0,0,35,9,358404,1,1,1,1,2080,434,1,1,3,0,4,4483,235,4718,,0,77,0,0,0,35,9,358404,1,1,1,1,100,2080,434,1,1,1,1,1,2,290,69,2142,2501,,0,72,7,0,100,0,0,453,11,314662,1,1,1,1,5566,570,1,1,2,1,3,2100,1024,3123,,0,72,7,0,100,0,0,453,11,314662,1,1,1,1,5566,570,1,1,3,0,3,5904,308,6213,,0,72,0,0,0,453,11,314662,1,1,1,1,100,5566,570,1,1,0,2,1,3,395,1100,2813,4308,,0,87,11,0,100,0,0,354,10,270920,1,1,1,1,4052,306,1,1,2,1,2,1160,549,1709,,0,87,11,0,100,0,0,354,10,270920,1,1,1,1,4052,306,1,1,3,0,4,3175,166,3341,,0,87,0,0,0,354,10,270920,1,1,1,1,100,4052,306,1,1,0,1,1,2,153,359,1510,2023
0,82,9,0,100,0,0,33,11,247489,1,1,1,1,3574,234,1,1,2,0,2,874,420,1294,,0,82,9,0,100,0,0,33,11,247489,1,1,1,1,3574,234,1,1,3,0,4,2425,127,2552,,0,82,0,0,0,33,11,247489,1,1,1,1,100,3574,234,1,1,1,1,1,3,127,54,1155,1335,,0,86,10,0,100,0,0,31,10,350031,1,1,1,1,2586,463,1,1,2,0,2,1638,832,2471,,0,86,10,0,100,0,0,31,10,350031,1,1,1,1,2586,463,1,1,4,0,4,4789,251,5040,,0,86,0,0,0,31,10,350031,1,1,1,1,100,2586,463,1,1,1,1,1,2,269,60,2287,2616,,0,74,10,0,100,0,0,441,10,298760,1,1,1,1,3080,349,1,1,2,1,3,1282,626,1908,,0,74,10,0,100,0,0,441,10,298760,1,1,1,1,3080,349,1,1,3,0,3,3611,189,3800,,0,74,0,0,0,441,10,298760,1,1,1,1,100,3080,349,1,1,0,2,1,3,231,636,1721,2589,,0,82,9,0,100,0,0,377,11,247489,1,1,1,1,3574,234,1,1,2,0,2,888,420,1308,,0,82,9,0,100,0,0,377,11,247489,1,1,1,1,3574,234,1,1,3,0,3,2428,127,2554,,0,82,0,0,0,377,11,247489,1,1,1,1,100,3574,234,1,1,0,1,1,2,123,290,1155,1567
0,71,14,0,100,0,0,38,8,348208,1,1,1,1,3901,241,1,1,2,1,3,929,433,1362,,0,71,14,0,100,0,0,38,8,348208,1,1,1,1,3901,241,1,1,4,0,4,2504,130,2635,,0,71,0,0,0,38,8,348208,1,1,1,1,100,3901,241,1,1,1,1,1,3,136,42,1190,1368,,0,74,9,0,100,0,0,36,11,267125,1,1,1,1,5423,506,1,1,1,1,2,1832,908,2740,,0,74,9,0,100,0,0,36,11,267125,1,1,1,1,5423,506,1,1,2,0,2,5233,274,5507,,0,74,0,0,0,36,11,267125,1,1,1,1,100,5423,506,1,1,1,1,1,2,257,135,2496,2888,,0,72,7,0,100,0,0,450,8,207666,1,1,1,1,4662,373,1,1,2,1,3,1453,671,2124,,0,72,7,0,100,0,0,450,8,207666,1,1,1,1,4662,373,1,1,4,0,4,3881,202,4083,,0,72,0,0,0,450,8,207666,1,1,1,1,100,4662,373,1,1,0,2,1,3,191,528,1843,2562,,0,71,14,0,100,0,0,435,8,348208,1,1,1,1,3901,241,1,1,2,1,3,949,433,1382,,0,71,14,0,100,0,0,435,8,348208,1,1,1,1,3901,241,1,1,3,0,4,2508,130,2638,,0,71,0,0,0,435,8,348208,1,1,1,1,100,3901,241,1,1,0,1,1,2,129,316,1190,1636
0,72,10,0,100,0,0,38,9,252849,1,1,1,1,6344,516,1,1,2,1,3,1926,926,2852,,0,72,10,0,100,0,0,38,9,252849,1,1,1,1,6344,516,1,1,4,0,4,5349,279,5628,,0,72,0,0,0,38,9,252849,1,1,1,1,100,6344,516,1,1,1,1,1,3,316,95,2546,2958,,0,84,7,0,100,0,0,32,8,321882,1,1,1,1,5292,336,1,1,2,1,2,1285,603,1888,,0,84,7,0,100,0,0,32,8,321882,1,1,1,1,5292,336,1,1,3,0,3,3485,182,3666,,0,84,0,0,0,32,8,321882,1,1,1,1,100,5292,336,1,1,1,1,1,2,172,56,1657,1884,,0,88,13,0,100,0,0,371,10,387366,1,1,1,1,3318,426,1,1,2,1,3,1553,765,2318,,0,88,13,0,100,0,0,371,10,387366,1,1,1,1,3318,426,1,1,2,0,2,4408,230,4638,,0,88,0,0,0,371,10,387366,1,1,1,1,100,3318,426,1,1,0,1,1,2,241,603,2101,2945,,0,72,10,0,100,0,0,430,9,252849,1,1,1,1,6344,516,1,1,2,1,3,1957,926,2884,,0,72,10,0,100,0,0,430,9,252849,1,1,1,1,6344,516,1,1,4,0,4,5354,279,5633,,0,72,0,0,0,430,9,252849,1,1,1,1,100,6344,516,1,1,0,1,1,2,299,729,2546,3575
0,78,8,0,100,0,0,35,9,354091,1,1,1,1,4243,584,1,1,2,1,3,2105,1050,3155,,0,78,8,0,100,0,0,35,9,354091,1,1,1,1,4243,584,1,1,4,0,4,6047,316,6364,,0,78,0,0,0,35,9,354091,1,1,1,1,100,4243,584,1,1,1,1,1,3,387,114,2885,3386,,0,76,9,0,100,0,0,35,10,273777,1,1,1,1,5406,310,1,1,2,1,2,1177,557,1734,,0,76,9,0,100,0,0,35,10,273777,1,1,1,1,5406,310,1,1,3,0,4,3219,168,3387,,0,76,0,0,0,35,10,273777,1,1,1,1,100,5406,310,1,1,1,1,1,2,201,68,1531,1801,,0,87,13,0,100,0,0,376,9,213934,1,1,1,1,4825,247,1,1,2,1,2,1004,444,1448,,0,87,13,0,100,0,0,376,9,213934,1,1,1,1,4825,247,1,1,2,0,2,2577,134,2711,,0,87,0,0,0,376,9,213934,1,1,1,1,100,4825,247,1,1,0,1,1,2,135,338,1221,1694,,0,78,8,0,100,0,0,399,9,354091,1,1,1,1,4243,584,1,1,2,1,3,2126,1050,3176,,0,78,8,0,100,0,0,399,9,354091,1,1,1,1,4243,584,1,1,4,0,4,6051,316,6367,,0,78,0,0,0,399,9,354091,1,1,1,1,100,4243,584,1,1,0,1,1,2,367,886,2885,4138
0,85,8,0,100,0,0,32,10,364643,1,1,1,1,2894,329,1,1,2,1,2,1189,592,1781,,0,85,8,0,100,0,0,32,10,364643,1,1,1,1,2894,329,1,1,2,0,2,3409,178,3587,,0,85,0,0,0,32,10,364643,1,1,1,1,100,2894,329,1,1,1,1,1,2,210,128,1626,1964,,0,70,11,0,100,0,0,38,11,311691,1,1,1,1,4293,336,1,1,2,1,2,1235,603,1838,,0,70,11,0,100,0,0,38,11,311691,1,1,1,1,4293,336,1,1,3,0,4,3480,182,3662,,0,70,0,0,0,38,11,311691,1,1,1,1,100,4293,336,1,1,1,1,1,2,172,62,1659,1893,,0,78,10,0,100,0,0,419,9,338167,1,1,1,1,6093,533,1,1,2,1,3,2035,957,2992,,0,78,10,0,100,0,0,419,9,338167,1,1,1,1,6093,533,1,1,3,0,3,5531,288,5820,,0,78,0,0,0,419,9,338167,1,1,1,1,100,6093,533,1,1,0,2,1,3,290,793,2630,3712,,0,85,8,0,100,0,0,362,10,364643,1,1,1,1,2894,329,1,1,2,1,2,1202,592,1793,,0,85,8,0,100,0,0,362,10,364643,1,1,1,1,2894,329,1,1,2,0,2,3411,178,3589,,0,85,0,0,0,362,10,364643,1,1,1,1,100,2894,329,1,1,0,1,1,2,211,479,1626,2316
0,80,9,0,100,0,0,34,9,262655,1,1,1,1,4643,565,1,1,2,1,2,2047,1016,3062,,0,80,9,0,100,0,0,34,9,262655,1,1,1,1,4643,565,1,1,3,0,3,5853,306,6159,,0,80,0,0,0,34,9,262655,1,1,1,1,100,4643,565,1,1,1,1,1,3,413,179,2792,3384,,0,70,14,0,100,0,0,38,11,274321,1,1,1,1,2766,396,1,1,2,1,3,1408,711,2119,,0,70,14,0,100,0,0,38,11,274321,1,1,1,1,2766,396,1,1,3,0,3,4092,214,4306,,0,70,0,0,0,38,11,274321,1,1,1,1,100,2766,396,1,1,1,1,1,3,255,92,1954,2301,,0,75,7,0,100,0,0,434,10,368488,1,1,1,1,6205,481,1,1,2,1,3,1837,863,2700,,0,75,7,0,100,0,0,434,10,368488,1,1,1,1,6205,481,1,1,4,0,4,4991,260,5251,,0,75,0,0,0,434,10,368488,1,1,1,1,100,6205,481,1,1,0,2,1,3,315,867,2373,3554,,0,80,9,0,100,0,0,386,9,262655,1,1,1,1,4643,565,1,1,2,1,2,2069,1016,3085,,0,80,9,0,100,0,0,386,9,262655,1,1,1,1,4643,565,1,1,2,0,2,5857,306,6163,,0,80,0,0,0,386,9,262655,1,1,1,1,100,4643,565,1,1,0,1,1,2,402,953,2792,4146
0,87,10,0,100,0,0,31,10,331662,1,1,1,1,6825,536,1,1,2,0,2,1988,962,2950,,0,87,10,0,100,0,0,31,10,331662,1,1,1,1,6825,536,1,1,3,0,3,5553,290,5843,,0,87,0,0,0,31,10,331662,1,1,1,1,100,6825,536,1,1,1,1,1,2,323,193,2645,3161,,0,70,12,0,100,0,0,38,9,365124,1,1,1,1,3736,394,1,1,2,1,2,1439,708,2147,,0,70,12,0,100,0,0,38,9,365124,1,1,1,1,3736,394,1,1,3,0,3,4083,213,4296,,0,70,0,0,0,38,9,365124,1,1,1,1,100,3736,394,1,1,1,1,1,2,229,83,1946,2258,,0,79,11,0,100,0,0,414,9,348393,1,1,1,1,2780,465,1,1,2,1,3,1680,835,2515,,0,79,11,0,100,0,0,414,9,348393,1,1,1,1,2780,465,1,1,2,0,2,4812,252,5064,,0,79,0,0,0,414,9,348393,1,1,1,1,100,2780,465,1,1,0,1,1,2,233,590,2296,3118,,0,87,10,0,100,0,0,356,10,331662,1,1,1,1,6825,536,1,1,2,0,2,2018,962,2981,,0,87,10,0,100,0,0,356,10,331662,1,1,1,1,6825,536,1,1,2,0,2,5558,290,5848,,0,87,0,0,0,356,10,331662,1,1,1,1,100,6825,536,1,1,0,1,1,2,324,732,2645,3701
0,71,10,0,100,0,0,38,11,301304,1,1,1,1,6428,591,1,1,2,1,3,2150,1061,3211,,0,71,10,0,100,0,0,38,11,301304,1,1,1,1,6428,591,1,1,4,0,4,6116,320,6436,,0,71,0,0,0,38,11,301304,1,1,1,1,100,6428,591,1,1,1,1,1,3,316,140,2916,3373,,0,77,14,0,100,0,0,35,9,368036,1,1,1,1,3752,388,1,1,2,1,2,1410,696,2106,,0,77,14,0,100,0,0,35,9,368036,1,1,1,1,3752,388,1,1,3,0,3,4014,210,4223,,0,77,0,0,0,35,9,368036,1,1,1,1,100,3752,388,1,1,1,1,1,2,266,91,1914,2271,,0,74,12,0,100,0,0,442,10,234670,1,1,1,1,2590,489,1,1,2,1,3,1748,879,2627,,0,74,12,0,100,0,0,442,10,234670,1,1,1,1,2590,489,1,1,2,0,3,5060,265,5324,,0,74,0,0,0,442,10,234670,1,1,1,1,100,2590,489,1,1,0,2,1,3,282,782,2415,3479,,0,71,10,0,100,0,0,436,11,301304,1,1,1,1,6428,591,1,1,2,1,3,2175,1061,3237,,0,71,10,0,100,0,0,436,11,301304,1,1,1,1,6428,591,1,1,4,0,4,6121,320,6440,,0,71,0,0,0,436,11,301304,1,1,1,1,100,6428,591,1,1,0,1,1,2,300,739,2916,3955
0,88,14,0,100,0,0,31,8,245081,1,1,1,1,6664,413,1,1,2,1,2,1596,742,2338,,0,88,14,0,100,0,0,31,8,245081,1,1,1,1,6664,413,1,1,2,0,3,4293,224,4517,,0,88,0,0,0,31,8,245081,1,1,1,1,100,6664,413,1,1,1,1,1,2,279,163,2040,2482,,0,71,14,0,100,0,0,38,10,220230,1,1,1,1,6445,358,1,1,2,0,2,1362,643,2004,,0,71,14,0,100,0,0,38,10,220230,1,1,1,1,6445,358,1,1,2,0,3,3714,194,3908,,0,71,0,0,0,38,10,220230,1,1,1,1,100,6445,358,1,1,1,1,1,2,253,136,1766,2155,,0,89,14,0,100,0,0,364,11,232655,1,1,1,1,6555,385,1,1,2,0,2,1504,692,2196,,0,89,14,0,100,0,0,364,11,232655,1,1,1,1,6555,385,1,1,2,0,2,4008,209,4216,,0,89,0,0,0,364,11,232655,1,1,1,1,100,6555,385,1,1,0,1,1,2,262,680,1903,2844,,0,88,14,0,100,0,0,353,8,245081,1,1,1,1,6664,413,1,1,2,0,2,1632,742,2374,,0,88,14,0,100,0,0,353,8,245081,1,1,1,1,6664,413,1,1,2,0,2,4299,224,4523,,0,88,0,0,0,353,8,245081,1,1,1,1,100,6664,413,1,1,0,1,1,2,280,624,2040,2945
0,73,10,0,100,0,0,37,9,341388,1,1,1,1,6828,450,1,1,2,1,2,1708,808,2516,,0,73,10,0,100,0,0,37,9,341388,1,1,1,1,6828,450,1,1,3,0,3,4669,244,4913,,0,73,0,0,0,37,9,341388,1,1,1,1,100,6828,450,1,1,1,1,1,3,287,123,2221,2631,,0,82,11,0,100,0,0,33,9,248147,1,1,1,1,4267,394,1,1,2,1,2,1447,708,2155,,0,82,11,0,100,0,0,33,9,248147,1,1,1,1,4267,394,1,1,4,0,4,4084,213,4298,,0,82,0,0,0,33,9,248147,1,1,1,1,100,4267,394,1,1,1,1,1,2,200,47,1947,2193,,0,87,14,0,100,0,0,374,11,294767,1,1,1,1,5548,222,1,1,2,0,2,917,399,1316,,0,87,14,0,100,0,0,374,11,294767,1,1,1,1,5548,222,1,1,2,0,2,2317,120,2437,,0,87,0,0,0,374,11,294767,1,1,1,1,100,5548,222,1,1,0,1,1,2,153,404,1096,1653,,0,73,10,0,100,0,0,425,9,341388,1,1,1,1,6828,450,1,1,2,1,3,1741,808,2549,,0,73,10,0,100,0,0,425,9,341388,1,1,1,1,6828,450,1,1,3,0,3,4675,244,4918,,0,73,0,0,0,425,9,341388,1,1,1,1,100,6828,450,1,1,0,1,1,2,279,660,2221,3160
0,81,10,0,100,0,0,33,9,254081,1,1,1,1,3129,314,1,1,2,1,2,1150,564,1715,,0,81,10,0,100,0,0,33,9,254081,1,1,1,1,3129,314,1,1,3,0,3,3254,170,3425,,0,81,0,0,0,33,9,254081,1,1,1,1,100,3129,314,1,1,1,1,1,3,222,92,1551,1865,,0,77,9,0,100,0,0,35,10,223066,1,1,1,1,6187,248,1,1,2,1,2,978,445,1423,,0,77,9,0,100,0,0,35,10,223066,1,1,1,1,6187,248,1,1,3,0,4,2576,134,2710,,0,77,0,0,0,35,10,223066,1,1,1,1,100,6187,248,1,1,1,1,1,3,140,49,1222,1411,,0,89,9,0,100,0,0,366,8,338574,1,1,1,1,4658,281,1,1,3,1,3,1140,505,1644,,0,89,9,0,100,0,0,366,8,338574,1,1,1,1,4658,281,1,1,3,0,4,2928,152,3080,,0,89,0,0,0,366,8,338574,1,1,1,1,100,4658,281,1,1,0,2,1,3,169,456,1387,2011,,0,81,10,0,100,0,0,382,9,254081,1,1,1,1,3129,314,1,1,2,1,2,1165,564,1729,,0,81,10,0,100,0,0,382,9,254081,1,1,1,1,3129,314,1,1,3,0,3,3257,170,3427,,0,81,0,0,0,382,9,254081,1,1,1,1,100,3129,314,1,1,0,1,1,2,216,503,1551,2270
0,78,9,0,100,0,0,35,9,338827,1,1,1,1,4369,422,1,1,2,1,2,1555,758,2313,,0,78,9,0,100,0,0,35,9,338827,1,1,1,1,4369,422,1,1,3,0,3,4372,228,4600,,0,78,0,0,0,35,9,338827,1,1,1,1,100,4369,422,1,1,1,1,1,3,238,102,2083,2423,,0,76,8,0,100,0,0,35,9,242449,1,1,1,1,5257,514,1,1,2,1,2,1887,922,2810,,0,76,8,0,100,0,0,35,9,242449,1,1,1,1,5257,514,1,1,4,0,4,5320,278,5598,,0,76,0,0,0,35,9,242449,1,1,1,1,100,5257,514,1,1,1,1,1,2,317,75,2535,2927,,0,87,8,0,100,0,0,375,9,390638,1,1,1,1,4813,468,1,1,2,1,2,1770,840,2610,,0,87,8,0,100,0,0,375,9,390638,1,1,1,1,4813,468,1,1,2,0,2,4854,253,5107,,0,87,0,0,0,375,9,390638,1,1,1,1,100,4813,468,1,1,0,1,1,2,280,710,2309,3299,,0,78,9,0,100,0,0,397,9,338827,1,1,1,1,4369,422,1,1,2,1,2,1577,758,2335,,0,78,9,0,100,0,0,397,9,338827,1,1,1,1,4369,422,1,1,3,0,3,4375,228,4604,,0,78,0,0,0,397,9,338827,1,1,1,1,100,4369,422,1,1,0,1,1,2,231,546,2083,2861
